doc_id,date,tip,period,canonical,label,count,max_score
2025-02-05_nicusor-dan-cand-statul-se-imprumuta-ca-sa-plateasca-deficit,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,guvernul,instituție națională,1,0.466
2025-02-05_nicusor-dan-cand-statul-se-imprumuta-ca-sa-plateasca-deficit,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,parlamentul,instituție națională,1,0.548
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,primarului general,persoană politică,2,0.598
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,statele occidentale,țară,1,0.774
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,ciolacu,persoană politică,1,0.833
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,inspectoratul de stat în construcție,instituție națională,1,0.492
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,inspectoratul de stat în construcții,instituție națională,2,0.817
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,președinte,persoană politică,2,0.7
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,președintele,persoană politică,8,0.855
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,csm,instituție națională,2,0.763
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,primarul sectorului 3,persoană politică,1,0.534
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,doamna cocoru,persoană politică,1,0.481
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,românia,țară,12,0.976
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,primar general,persoană politică,1,0.539
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,pnl,partid politic,1,0.832
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,udmr,partid politic,1,0.886
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,psd,partid politic,1,0.618
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,parlamentul,instituție națională,1,0.553
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,guvernul,instituție națională,1,0.49
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,parlamentului,instituție națională,1,0.703
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,guvernului,instituție națională,1,0.498
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,primăria capitalei,instituție națională,3,0.63
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,claudiu năsui,persoană politică,1,0.774
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,georgescu,persoană politică,4,0.936
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,curtea constituțională,instituție națională,1,0.737
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,președintelui iohannis,persoană politică,1,0.691
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,autoritatea electorală permanentă,instituție națională,1,0.714
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,anaf,instituție națională,1,0.517
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,partidul comunist chinez,partid politic,1,0.893
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,independent,partid politic,1,0.529
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,voluntari,partid politic,1,0.784
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,candidat,persoană politică,2,0.608
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,nato,instituție internațională,1,0.631
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,usr,partid politic,1,0.973
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,simona halep,persoană politică,1,0.559
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,președintelui,persoană politică,2,0.876
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,româniei,țară,2,0.891
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,direcția de țară,instituție națională,1,0.63
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,direcție de țară,instituție națională,1,0.454
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,stat,instituție națională,2,0.51
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,politicienii,persoană politică,2,0.68
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,crin antonescu,persoană politică,2,0.83
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,simion,persoană politică,1,0.761
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,trei patru,partid politic,1,0.502
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,domnul antonescu,persoană politică,1,0.53
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,parlament,instituție națională,1,0.647
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,parlamentar,persoană politică,1,0.472
2025-02-08_nicusor-dan-reactie-in-scandalul-cu-lasconi-stiri-b1tv-8-feb,2025-02-08,video-transcript,2024Q4-2025Q1 candidatură-precampanie,românia,țară,3,0.986
2025-02-08_nicusor-dan-reactie-in-scandalul-cu-lasconi-stiri-b1tv-8-feb,2025-02-08,video-transcript,2024Q4-2025Q1 candidatură-precampanie,partid politic,partid politic,1,0.798
2025-02-08_nicusor-dan-reactie-in-scandalul-cu-lasconi-stiri-b1tv-8-feb,2025-02-08,video-transcript,2024Q4-2025Q1 candidatură-precampanie,partidului,partid politic,1,0.476
2025-02-24_nicusor-dan-despre-demisia-lui-ciolacu-stiri-b1tv-24-febr-20,2025-02-24,video-transcript,2024Q4-2025Q1 candidatură-precampanie,premierului ciolacu,persoană politică,1,0.773
2025-02-24_nicusor-dan-despre-demisia-lui-ciolacu-stiri-b1tv-24-febr-20,2025-02-24,video-transcript,2024Q4-2025Q1 candidatură-precampanie,românia,țară,3,0.96
2025-02-24_nicusor-dan-despre-demisia-lui-ciolacu-stiri-b1tv-24-febr-20,2025-02-24,video-transcript,2024Q4-2025Q1 candidatură-precampanie,premierul ciolacu,persoană politică,1,0.819
2025-02-24_nicusor-dan-despre-demisia-lui-ciolacu-stiri-b1tv-24-febr-20,2025-02-24,video-transcript,2024Q4-2025Q1 candidatură-precampanie,româniei,țară,1,0.882
2025-02-24_nicusor-dan-despre-demisia-lui-ciolacu-stiri-b1tv-24-febr-20,2025-02-24,video-transcript,2024Q4-2025Q1 candidatură-precampanie,partidele prooccidentale,partid politic,1,0.697
2025-02-26_nicusor-dan-despre-dovezile-pe-care-vrea-sa-le-vada-in-legat,2025-02-26,video-transcript,2024Q4-2025Q1 candidatură-precampanie,ue,instituție internațională,1,0.741
2025-02-26_nicusor-dan-despre-dovezile-pe-care-vrea-sa-le-vada-in-legat,2025-02-26,video-transcript,2024Q4-2025Q1 candidatură-precampanie,turcia,țară,1,0.859
2025-02-26_nicusor-dan-despre-dovezile-pe-care-vrea-sa-le-vada-in-legat,2025-02-26,video-transcript,2024Q4-2025Q1 candidatură-precampanie,românia,țară,1,0.855
2025-02-27_nicusor-dan-despre-inculparea-lui-calin-georgescu-trebuie-sa,2025-02-27,video-transcript,2024Q4-2025Q1 candidatură-precampanie,georgescu,persoană politică,3,0.949
2025-02-27_nicusor-dan-despre-inculparea-lui-calin-georgescu-trebuie-sa,2025-02-27,video-transcript,2024Q4-2025Q1 candidatură-precampanie,românia,țară,2,0.926
2025-02-27_nicusor-dan-despre-inculparea-lui-calin-georgescu-trebuie-sa,2025-02-27,video-transcript,2024Q4-2025Q1 candidatură-precampanie,autoritatea electorală permanentă,instituție națională,1,0.64
2025-02-27_nicusor-dan-despre-inculparea-lui-calin-georgescu-trebuie-sa,2025-02-27,video-transcript,2024Q4-2025Q1 candidatură-precampanie,parchetul,instituție națională,1,0.596
2025-02-27_nicusor-dan-despre-inculparea-lui-calin-georgescu-trebuie-sa,2025-02-27,video-transcript,2024Q4-2025Q1 candidatură-precampanie,parchet,instituție națională,1,0.481
2025-02-27_nicusor-dan-despre-inculparea-lui-calin-georgescu-trebuie-sa,2025-02-27,video-transcript,2024Q4-2025Q1 candidatură-precampanie,parchetului,instituție națională,1,0.55
2025-02-27_sume-uriase-si-tehnologie-avansata-nicusor-dan-despre-campan,2025-02-27,video-transcript,2024Q4-2025Q1 candidatură-precampanie,românia,țară,1,0.917
2025-02-27_sume-uriase-si-tehnologie-avansata-nicusor-dan-despre-campan,2025-02-27,video-transcript,2024Q4-2025Q1 candidatură-precampanie,georgescu,persoană politică,1,0.711
2025-03-07_nicusor-dan-candidatura-mea-este-candidatura-celor-240-de-mi,2025-03-07,video-transcript,2025Q2 campanie + investitură,românia,țară,1,0.966
2025-03-07_nicusor-dan-candidatura-mea-este-candidatura-celor-240-de-mi,2025-03-07,video-transcript,2025Q2 campanie + investitură,curtea constituțională,instituție națională,2,0.799
2025-03-07_nicusor-dan-fata-de-aceasta-decizie-a-ccr-ne-invartim-in-cee,2025-03-07,video-transcript,2025Q2 campanie + investitură,curtea constituțională,instituție națională,3,0.882
2025-03-07_nicusor-dan-fata-de-aceasta-decizie-a-ccr-ne-invartim-in-cee,2025-03-07,video-transcript,2025Q2 campanie + investitură,dianei șoșoacă,persoană politică,1,0.836
2025-03-07_nicusor-dan-fata-de-aceasta-decizie-a-ccr-ne-invartim-in-cee,2025-03-07,video-transcript,2025Q2 campanie + investitură,georgescu,persoană politică,1,0.794
2025-03-07_nicusor-dan-fata-de-aceasta-decizie-a-ccr-ne-invartim-in-cee,2025-03-07,video-transcript,2025Q2 campanie + investitură,șoșoacă,persoană politică,1,0.93
2025-03-07_nicusor-dan-primul-candidat-care-s-a-inscris-oficial-la-prez,2025-03-07,video-transcript,2025Q2 campanie + investitură,românia,țară,1,0.967
2025-03-07_nicusor-dan-primul-candidat-care-s-a-inscris-oficial-la-prez,2025-03-07,video-transcript,2025Q2 campanie + investitură,curtea constituțională,instituție națională,2,0.793
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,românia,țară,7,0.963
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,georgescu,persoană politică,11,0.93
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,curtea constituțională,instituție națională,1,0.525
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,româniei,țară,8,0.911
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,nicușor dan,persoană politică,1,0.63
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,pnl,partid politic,2,0.976
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,pisa r oglu,persoană politică,1,0.498
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,ancom,instituție națională,1,0.507
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,statul român,instituție națională,1,0.465
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,voluntari,persoană politică,2,0.657
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,pmp,partid politic,1,0.944
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,ciolacu,persoană politică,1,0.565
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,președinte interimar,persoană politică,1,0.571
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,președinte,persoană politică,1,0.686
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,pro occidentale,partid politic,1,0.532
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,guvern,instituție națională,1,0.479
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,președintele,persoană politică,3,0.935
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,guvernul,instituție națională,4,0.659
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,primul ministru,persoană politică,2,0.842
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,guvernului,instituție națională,1,0.46
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,usr,partid politic,4,0.983
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,parlament,instituție națională,5,0.8
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,psd,partid politic,6,0.988
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,ponta,persoană politică,1,0.846
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,partidul,partid politic,2,0.862
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,biroul electoral central,instituție națională,1,0.558
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,inspectoratul de stat în construcții,instituție națională,1,0.599
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,rusia,țară,1,0.736
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,domnul ciolacu,persoană politică,1,0.463
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,doamna lasconi,persoană politică,1,0.499
2025-03-14_nicusor-dan-despre-premierul-ciolacu-este-evident-ca-toata-l,2025-03-14,video-transcript,2025Q2 campanie + investitură,ciolacu,persoană politică,1,0.605
2025-03-14_nicusor-dan-despre-premierul-ciolacu-este-evident-ca-toata-l,2025-03-14,video-transcript,2025Q2 campanie + investitură,românia,țară,2,0.962
2025-03-14_nicusor-dan-despre-premierul-ciolacu-este-evident-ca-toata-l,2025-03-14,video-transcript,2025Q2 campanie + investitură,președinte interimar,persoană politică,1,0.577
